FacName,FacStreet,FacCity,FacState,RegistryID,FacCounty,FacLat,FacLong,FacSNCFlg,FacQtrsWithNC,FacPenaltyCount,GHGCO2Releases,TRIReleasesTransfers,FacMapFlg,"DFR URL"
"MANNYS SNACK SHACK",,,WI,110049726560,KENOSHA,42.579703,-87.424898,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049726560
"DIAMOND JIMS","2326 W LINCOLN AVE",MILWAUKEE,WI,110005476957,MILWAUKEE,43.00311,-87.943065,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005476957
"GENERAC POWER SYSTEMS, INC. - EAGLE","211 MURPHY DR",EAGLE,WI,110005418431,"WAUKESHA COUNTY",42.88544,-88.4738,N,0,,,1515531,Y,https://echo.epa.gov/detailed-facility-report?fid=110005418431
"NEW HOPE UNITED METHODIST",,,WI,110049942470,SHEBOYGAN,43.746002,-87.730546,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049942470
"MERRILL HILLS COUNTRY CLUB - POOL WELL",,,WI,110050783103,WAUKESHA,43.019308,-88.306707,N,3,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050783103
"WI DNR WAYSIDE 66 HWY H & K",,,WI,110051983742,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051983742
"HARTNELL CHEVROLET INC","7800 ANTIOCH RD",SALEM,WI,110005432816,KENOSHA,42.56364,-88.11422,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005432816
"HIPPS PUB & GRUB",,,WI,110050618685,"EAU CLAIRE",44.726355,-91.286414,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050618685
"PREVEA 1337 TAYLOR CLINIC","1337 N TAYLOR DR",SHEBOYGAN,WI,110070200668,SHEBOYGAN,43.758604,-87.74965,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070200668
"J C PENNEY CORP INC STORE #2745","2900 S MAIN ST CEDAR MALL","RICE LAKE",WI,110033624781,BARRON,45.47092,-91.73548,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110033624781
"MORGAN PARK CMPGD",,,WI,110051988649,MARINETTE,45.346899,-87.991198,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051988649
"CHALET CHEESE COOPERATIVE","NQ SEC 4 T2N R7",MONROE,WI,110010883981,GREEN,42.6,-89.638333,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010883981
"DROP SHOP","2947 JACKSON DR",OSHKOSH,WI,110005464657,WINNEBAGO,44.0548,-88.54293,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005464657
"PRINCE OF PEACE COVENANT CHURCH",,,WI,110050531938,"EAU CLAIRE",44.726355,-91.286414,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050531938
"FOOD MILL",,,WI,110052044676,RUSK,45.472734,-91.136745,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052044676
"DOLLAR GENERAL STORE 21860","32 E JOHNSON STREET","FOND DU LAC",WI,WIR000172650,"FOND DU LAC",43.782584,-88.441585,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WIR000172650
"BILL BOETTCHER INC","632 GREEN BAY RD","STURGEON BAY",WI,110005437839,DOOR,44.82161,-87.39439,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005437839
"VILLAGE OF IOLA WATER DEPT"," ",IOLA,WI,110013069972,WAUPACA,44.5546,-89.1405,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013069972
"GAS N GO MART","N48 W14738 LISBON RD","MENOMONEE FALLS",WI,110009520697,WAUKESHA,43.106573,-88.165066,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009520697
"ELO CHURCH",,,WI,110049916533,WINNEBAGO,44.085707,-88.668149,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049916533
"MARTINOS MASTER DRYCLEANERS","4700 7TH AVE",KENOSHA,WI,110005436199,KENOSHA,42.59328,-87.82045,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005436199
"MILWAUKEE SATELLITE GRAPHICS","2577 N 30TH ST",MILWAUKEE,WI,110005443500,MILWAUKEE,43.06582,-87.9511,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005443500
"DIXON MRD & CO","821 N RIVER RD","WEST BEND",WI,110005481825,WASHINGTON,43.43087,-88.16139,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005481825
"ASCENSION CALUMET HOSPITAL","614 MEMORIAL DR",CHILTON,WI,110015664805,CALUMET,44.02519,-88.15439,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110015664805
"ST PAULS LUTHERAN CH ELCA",,,WI,110050767425,DOOR,45.067808,-87.087936,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050767425
"UW STOUT UNIVERSITY SERV BLDG","817 S BROADWAY",MENOMONIE,WI,110005451803,DUNN,44.87524,-91.92971,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005451803
"GENOA WASTEWATER TREATMENT FACILITY","HIGHWAY 35",GENOA,WI,110010888593,VERNON,43.576667,-91.228306,Y,5,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010888593
"HILLSHIRE BRANDS, NEW LONDON PLANT","N3620 CTH D","NEW LONDON",WI,110016862723,OUTAGAMIE,44.371944,-88.735833,N,0,,,34958,Y,https://echo.epa.gov/detailed-facility-report?fid=110016862723
"ASPIRUS WAUSAU HOSPITAL","333 PINE RIDGE BLVD",WAUSAU,WI,110001922509,MARATHON,44.96576,-89.67026,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110001922509
"DOUBLE K D RANCH - LOWER D WELL",,,WI,110049776943,SAUK,43.427998,-89.943329,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049776943
"HUDSON SHARP MACHINE CO","975 LOMBARDI AVE","GREEN BAY",WI,110009514837,BROWN,44.4989,-88.04919,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009514837
"WI DNR WYALUSING CENTRAL PUMP HOUSE",,,WI,110049818113,GRANT,42.870062,-90.695368,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049818113
"U S F S TWO LAKES CMPGD 6",,,WI,110051971158,BAYFIELD,46.634199,-91.177282,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051971158
"US ARMY MADISON ARMED FORCES RESERVE CTR ARMY RESERVES","6001 MANUFACTURERS DR",MADISON,WI,110056113316,DANE,43.15842,-89.31827,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110056113316
"GREEN BAY INDUSTRIAL FINISHING INC","855 HURLBUT STREET","GREEN BAY",WI,110014432710,BROWN,44.54106,-88.01471,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110014432710
"B-LAZY DINER",,,WI,110050824925,RACINE,42.754075,-87.414676,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050824925
"CONSTRUCTION FORMS INC","1040 NINTH AVE",GRAFTON,WI,110043669768,OZAUKEE,43.32267,-87.95499,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110043669768
"HELMUTS ZIEBART","1405 E ST PAUL AVE",WAUKESHA,WI,110005459235,WAUKESHA,43.02202,-88.22334,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005459235
"BALDWIN GENERAL RENTAL","550 10TH AVE",BALDWIN,WI,110005456354,"ST. CROIX",44.97283,-92.37495,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005456354
"OLD TOWNE LAUNDRY & DRYCLEANING","2824 STANLEY ST","STEVENS POINT",WI,110005534190,PORTAGE,44.53191,-89.55865,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005534190
"GERBER COLLISION & GLASS","9503 WASHINGTON AVE",RACINE,WI,110070634083,RACINE,42.71963,-87.90138,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070634083
"NO NOS",,,WI,110050805964,OZAUKEE,43.360715,-87.496553,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050805964
"HILLERS PINE HAVEN RESORT",,,WI,110052050711,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052050711
"B S A CAMP MAKAJAWAN GUEST HOUSE",,,WI,110051990529,LANGLADE,45.259204,-89.06819,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051990529
"EMPIRE SILK SCREEN OFFICE",,,WI,110051976224,"LA CROSSE",43.908222,-91.111758,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051976224
"COUNTRYSIDE BAR & GRILL",,,WI,110050793209,CALUMET,44.07841,-88.212132,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050793209
"HONEY ROCK CAMP LOBERG LODGE",,,WI,110052019702,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052019702
"SOUTHWEST AUTO BODY","5049 W LOOMIS RD",GREENFIELD,WI,110005431997,MILWAUKEE,42.9512,-87.97856,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005431997
"PINE GROVE CMPGD SITE 191",,,WI,110050610763,SHAWANO,44.789641,-88.755813,N,12,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050610763
"BENTS CAMP RESORT",,,WI,110052050702,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052050702
"UW ASHLAND AGRICULTURAL RESEARCH STATION","USH 2 W",ASHLAND,WI,110006144984,ASHLAND,46.568576,-90.974356,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110006144984
"REEDSBURG AREA MEDICAL CENTER","2000 N DEWEY AVE",REEDSBURG,WI,110040605814,SAUK,43.54995,-89.99464,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110040605814
"OREILLY AUTO PARTS STORE 2215","2448 8TH ST S","WISCONSIN RAPIDS",WI,110059676453,WOOD,44.37261,-89.81713,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110059676453
"FAT BOYZ BAR",,,WI,110049871288,KEWAUNEE,44.500949,-87.161813,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049871288
"COUNTRY AIRE APARTMENTS 3","4840 EASY STREET",HARTLAND,WI,110013077302,WAUKESHA,43.10337,-88.36104,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013077302
"GREAT LAKES FRICTION PRODUCTS / BUTZEN CO","8601 N 43RD ST","BROWN DEER",WI,110005419537,MILWAUKEE,43.1739,-87.96456,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005419537
"FALLS INN",,,WI,110052036989,LINCOLN,45.338319,-89.742082,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052036989
"BELOIT CTY STREET SWEEPING EXEMPTION","2400 SPRINGBROOK CT",BELOIT,WI,110013085446,ROCK,42.50997,-89.00001,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013085446
"TUMBLED ROCK BREWERY & KITCHEN",,,WI,WI1571252,Sauk,43.427998,-89.943329,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI1571252
"CORNELL METAL FINISHING INC","618 WOODSIDE DR",CORNELL,WI,110005449648,CHIPPEWA,45.174047,-91.146576,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005449648
"BETWEEN THE GREENS",,,WI,110050873444,OZAUKEE,43.360715,-87.496553,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050873444
"UNITED LIQUID WASTE RECYCLING INC","P O BOX 247",CLYMAN,WI,110070010962,DODGE,43.31226,-88.720361,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070010962
"KUHRS KOUNTRY STORE",,,WI,110051971997,LANGLADE,45.259204,-89.06819,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051971997
"CUDAHY AUTO CARE INC","5302 S PACKARD AVE",CUDAHY,WI,110005451019,MILWAUKEE,42.94803,-87.85999,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005451019
"MINORS REPAIR CENTER","RT 1",CLAYTON,WI,110008238816,POLK,45.303183,-92.074274,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008238816
"WHISKEY JOES",,,WI,110050621813,BURNETT,45.865255,-92.367978,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050621813
"NAPLES SWINE LLC","S199 COUNTY RD. Y, ELEVA, WI 54738","NAPLES, TOWN OF",WI,110064581518,BUFFALO,44.57962,-91.54412,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110064581518
"MCNALLY INDUSTRIES INC","340 W BENSON AVE",GRANTSBURG,WI,110005462515,BURNETT,45.78747,-92.69199,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005462515
"WITTENBERG SERVICE CENTER","502 GRAND AVE",WITTENBERG,WI,110005477787,SHAWANO,44.82669,-89.164861,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005477787
"KADANT GRANTEK INC","607 LIBERTY ST","GREEN BAY",WI,110001921118,BROWN,44.49916,-88.03781,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110001921118
"CALEDONIA VILLAGE HALL",,,WI,110050567043,RACINE,42.754075,-87.414676,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050567043
"HY-VEE STORE #1184","2920 FITCHRONA RD",FITCHBURG,WI,110063675679,DANE,43.030968,-89.502488,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063675679
"GORDIE BOUCHER NISSAN","4141 S 108TH ST",MILWAUKEE,WI,WIR000172973,MILWAUKEE,42.959812,-88.047782,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WIR000172973
"CHARTER WIRE DIVISION","3700 W MILWAUKEE RD",MILWAUKEE,WI,110042001384,MILWAUKEE,43.02781,-87.95913,N,,,,14311,Y,https://echo.epa.gov/detailed-facility-report?fid=110042001384
"THE GARDEN CENTER",,,WI,110050891825,WAUKESHA,43.019308,-88.306707,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050891825
"APPLECREEK RESORT","3915 CTH F","FISH CREEK",WI,110016940783,DOOR,45.1283,-87.2235,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110016940783
"FOOTVILLE WASTEWATER TREATMENT FACILITY","500 SOUTH GILBERT STREET",FOOTVILLE,WI,110010888557,ROCK,42.663083,-89.209778,Y,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010888557
"STABIO NORTH AMERICA","4720 HAAG DR","UNION GROVE",WI,WIR000172585,RACINE,42.701282,-88.032166,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WIR000172585
"THROW LINE DRINKERY",,,WI,WI7350446,Lincoln,45.338319,-89.742082,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=WI7350446
"PETCO STORE #1661","711 N CASALOMA DR",APPLETON,WI,110055949194,OUTAGAMIE,44.26841,-88.47623,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110055949194
"DOLLAR GENERAL STORE #16966","213 INDUSTRIAL DR",MARION,WI,110070123674,WAUPACA,44.682436,-88.894902,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070123674
"GROOTERS MADELINE LAKE RESORT - NEW TRAILER",,,WI,110052033679,ONEIDA,45.713791,-89.536693,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052033679
"ASHLAND CHEMICAL INC","1033 N HAWLEY ROAD",MILWAUKEE,WI,110000620720,MILWAUKEE,43.043016,-87.983251,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110000620720
"TRANQUIL VISTA CMPGD",,,WI,110050711565,MARINETTE,45.346899,-87.991198,N,4,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050711565
"BERCO OF AMERICA","W229 N1420 WESTWOOD DR",WAUKESHA,WI,110016951057,WAUKESHA,43.0499,-88.2061,N,0,,,9373,Y,https://echo.epa.gov/detailed-facility-report?fid=110016951057
"ELLSWORTH WATERWORKS","130 N CHESTNUT ST",ELLSWORTH,WI,110013063852,PIERCE,44.732725,-92.483047,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013063852
"EXELAND WATERWORKS","11033 W HWY 48",EXELAND,WI,110013055442,SAWYER,45.66809,-91.242049,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013055442
"ASCENSION MEDICAL GROUP AT MERRILL","3430 E MAIN ST",MERRILL,WI,110070605802,LINCOLN,45.178,-89.65037,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070605802
"NEBCO EVANS","W229 N1492 WESTWOOD DR",WAUKESHA,WI,110009520731,WAUKESHA,43.051252,-88.205021,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110009520731
"NORTH LAKELAND DISCOVERY CENTER OFFICE TRAILER",,,WI,110051988211,VILAS,46.049848,-89.501254,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051988211
"CORNERSTONE CHURCH",,,WI,110050866871,OZAUKEE,43.360715,-87.496553,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050866871
"DOUBLE DAYS",,,WI,110049701499,DANE,43.067468,-89.417852,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049701499
"WI DNR WILLOW RIVER GRP CMPGD",,,WI,110050743068,"ST. CROIX",45.028959,-92.447284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050743068
"B&S EXPRESS",,,WI,110051974002,,44.628484,-89.71193,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051974002
"KOCOUREK BROS PARTNERSHIP","22220 HERZOG ROAD","MAPLE GROVE, TOWN OF",WI,110070023172,MANITOWOC,44.16061,-88.00698,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070023172
"PEACE LUTHERAN CHURCH",,,WI,110050831631,BROWN,44.473961,-87.995926,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050831631
"WATERLOO AMERICAN LEGION POST 233",,,WI,110049536141,JEFFERSON,43.013807,-88.773986,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049536141
"DRAMMEN LUTHERAN CHURCH",,,WI,110052050490,"EAU CLAIRE",44.726355,-91.286414,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052050490
"PORTAGE WATER UTILITY","115 W PLEASANT",PORTAGE,WI,110013093071,COLUMBIA,43.54117,-89.46165,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013093071
"WAUKESHA CHERRY BURRELL","611 SUGAR CREEK RD",DELAVAN,WI,110000417264,WALWORTH,42.64063,-88.62793,N,0,,,359585,Y,https://echo.epa.gov/detailed-facility-report?fid=110000417264
"MAJOR CLEANERS","1309 N BROADWAY",MENOMONIE,WI,110005451153,DUNN,44.89774,-91.93205,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005451153
"SCHMIDTS PONDEROSA LLC","W3773 OLD DUMP ROAD","HARTLAND, TOWN OF",WI,110040441279,SHAWANO,44.70516,-88.42653,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110040441279
"LEGEND FARMS DAIRY LLC","E3470 COUNTY ROAD F","WEST KEWAUNEE, TOWN OF",WI,110070232031,KEWAUNEE,44.400057,-87.594485,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070232031
"PAMIDA INC ASHLAND","HWY 2",ASHLAND,WI,110008248501,ASHLAND,46.567503,-90.885604,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008248501
"THEDACARE PHYSICIANS WEYAUWEGA","206 S MILL ST",WEYAUWEGA,WI,110044312446,WAUPACA,44.31999,-88.93406,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110044312446
"WISCONSIN PUBLIC SERVICE - WAUSAUKEE SERVICE CNTR","912 MAIN ST",WAUSAUKEE,WI,110005268003,MARINETTE,45.377962,-87.953848,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005268003
"SAMS CLUB 8149","2470 W MASON ST","GREEN BAY",WI,110005521710,BROWN,44.524066,-88.092843,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005521710
"CONTINENTAL BAKING CO","21200 DORAL AVE",BROOKFIELD,WI,110008242623,WAUKESHA,43.04265,-88.17767,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110008242623
"REMINGTON OIL ANTIGO TRUCKSTOP",,,WI,110051972264,LANGLADE,45.259204,-89.06819,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051972264
"OLSON FABEL","326 MAIN ST",RACINE,WI,110005480602,RACINE,42.730285,-87.783468,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005480602
"NEPCO LAKE CO PARK SHELTER",,,WI,110051973628,WOOD,44.461413,-90.038825,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051973628
"SCHAEFERS COUNTRY STORE",,,WI,110050678780,,44.628484,-89.71193,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050678780
"TRUCK COUNTRY-MARINETTE","2830 CLEVELAND AVE",MARINETTE,WI,110005539729,MARINETTE,45.085574,-87.649031,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005539729
"MANNS MERCANTILE",,,WI,110063354917,DOOR,45.067808,-87.087936,N,3,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063354917
"CBC COATING INC","820 S OLDE ONEIDA",APPLETON,WI,110001924543,OUTAGAMIE,44.25454,-88.40357,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110001924543
"BAER PAINTS & SUPPLIES LLC","523 E WISCONSIN",APPLETON,WI,110005517529,OUTAGAMIE,44.2729,-88.39861,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005517529
"LITTLE SWEDEN 1101 WELL",,,WI,110050767309,DOOR,45.067808,-87.087936,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050767309
"SPECIALTY GRANULES LLC KREMLIN PLANT",,,WI,110052031092,MARINETTE,45.346899,-87.991198,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110052031092
"NASONVILLE DAIRY",,,WI,110050813900,WOOD,44.461413,-90.038825,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050813900
"GASCO HOLDING INC","4196 COUNTY HWY B","LAND O LAKES",WI,110006145322,VILAS,46.154685,-89.236251,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110006145322
"NORTH FOND DU LAC WATERWORKS"," ","NORTH FOND DU LAC",WI,110013076367,"FOND DU LAC",43.7704,-88.4229,N,2,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013076367
"FAMILY DOLLAR #1692","717 SUPERIOR ST",ANTIGO,WI,110063676400,LANGLADE,45.142135,-89.152213,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110063676400
"FALLING ROCK BAIT SHOP & LOWER CMPGD",,,WI,110051984572,CRAWFORD,43.24991,-90.95123,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110051984572
"SPRING GREEN GOLF CLUB SANITARY DISTRICT#2 WWTF","NEQ NEQ SECTION 25 T8N R3E CTH","SPRING GREEN",WI,110010887656,SAUK,43.143278,-90.074889,N,4,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110010887656
"CALHOUN PARK",,,WI,110050797580,WAUKESHA,43.019308,-88.306707,N,3,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050797580
"GANZERS RESORT HANDPUMP",,,WI,110049921572,DANE,43.067468,-89.417852,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110049921572
"W S PIPELINE BELLEVUE BLK HSE","1353 LIME KILN RD","GREEN BAY",WI,110005540147,BROWN,44.478651,-87.981917,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005540147
"MAPLE BLUFF ESTATES","S7175 BLUFF RD",MERRIMAC,WI,110013086221,SAUK,43.384385,-89.630599,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013086221
"BRENENGEN CHEV GEO INC","990 W CO HWY 16","WEST SALEM",WI,110070638424,"LA CROSSE",43.90401,-91.101498,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070638424
"LUXEMBURG WATERWORKS","206 MAPLE",LUXEMBURG,WI,110013073912,KEWAUNEE,44.54123,-87.7071,N,1,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110013073912
"FOND DU LAC KOA CAMPGROUND",,,WI,110050784308,"FOND DU LAC",43.754722,-88.493284,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050784308
"HAPPY DAZE",,,WI,110050645218,PRICE,45.679072,-90.35965,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110050645218
"MAACO AUTO BODY AND COLLISION CENTER","4128 S. 13TH STREET",MILWAUKEE,WI,110044952771,MILWAUKEE,42.96948,-87.92913,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110044952771
"AMERICAN QUALITY FIBERS","204 RAILROAD ST",MENASHA,WI,110005537785,WINNEBAGO,44.19486,-88.45731,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005537785
MIDAS,"520 STATE ST","LA CROSSE",WI,110070640040,"LA CROSSE",43.81277,-91.24903,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110070640040
"FALLS CAR CO","N87 W17460 MAIN ST","MENOMONEE FALLS",WI,110005478651,WAUKESHA,43.1753,-88.132199,N,0,,,,Y,https://echo.epa.gov/detailed-facility-report?fid=110005478651
